iteration,c0,m0,s0,mx0,mn0
349,2,0.143268,0.0640015,0.207269,0.0792663
350,2,0.143388,0.0640756,0.207464,0.0793128
351,2,0.14351,0.0641491,0.207659,0.0793605
352,2,0.143631,0.0642222,0.207853,0.079409
353,2,0.143753,0.0642949,0.208048,0.0794581
354,2,0.143875,0.0643675,0.208242,0.0795074
355,2,0.143997,0.0644398,0.208437,0.0795571
356,2,0.144119,0.0645118,0.208631,0.0796075
357,2,0.144242,0.0645832,0.208825,0.079659
358,2,0.144365,0.0646543,0.20902,0.0797111
359,2,0.144489,0.0647247,0.209214,0.0797645
360,2,0.144614,0.0647945,0.209408,0.079819
361,2,0.144738,0.0648638,0.209602,0.0798744
362,2,0.144863,0.0649324,0.209796,0.0799309
363,2,0.144989,0.0650003,0.209989,0.0799885
364,2,0.145115,0.0650679,0.210183,0.0800468
365,2,0.145241,0.0651352,0.210376,0.0801056
366,2,0.145367,0.0652022,0.210569,0.0801649
367,2,0.145494,0.0652685,0.210762,0.0802253
368,2,0.145621,0.0653343,0.210955,0.0802867
369,2,0.145749,0.0653997,0.211148,0.0803489
370,2,0.145876,0.0654648,0.211341,0.0804114
371,2,0.146004,0.0655295,0.211534,0.080475
372,2,0.146133,0.0655934,0.211727,0.0805397
373,2,0.146262,0.0656568,0.211919,0.0806055
374,2,0.146392,0.0657196,0.212112,0.0806724
375,2,0.146522,0.0657823,0.212304,0.0807396
376,2,0.146652,0.0658446,0.212497,0.0808076
377,2,0.146783,0.0659062,0.212689,0.0808766
378,2,0.146914,0.0659674,0.212882,0.0809467
379,2,0.147046,0.0660279,0.213074,0.0810179
380,2,0.147178,0.0660879,0.213266,0.08109
381,2,0.14731,0.0661477,0.213458,0.0811626
382,2,0.147443,0.0662071,0.21365,0.0812359
383,2,0.147576,0.066266,0.213842,0.0813103
384,2,0.14771,0.0663246,0.214034,0.081385
385,2,0.147843,0.0663829,0.214226,0.0814603
386,2,0.147977,0.066441,0.214418,0.0815359
387,2,0.148111,0.0664986,0.21461,0.0816126
388,2,0.148246,0.0665557,0.214801,0.0816899
389,2,0.14838,0.0666126,0.214993,0.0817675
390,2,0.148515,0.0666693,0.215184,0.0818456
391,2,0.14865,0.0667256,0.215375,0.0819241
392,2,0.148785,0.0667815,0.215567,0.0820036
393,2,0.148921,0.066837,0.215758,0.0820838
394,2,0.149057,0.0668923,0.215949,0.0821643
395,2,0.149193,0.0669473,0.21614,0.0822454
396,2,0.149329,0.0670017,0.216331,0.0823273
397,2,0.149466,0.0670558,0.216521,0.0824099
398,2,0.149603,0.0671093,0.216712,0.0824936
399,2,0.14974,0.0671625,0.216903,0.0825779
400,2,0.149878,0.0672151,0.217093,0.0826633
401,2,0.150017,0.0672672,0.217284,0.0827494
402,2,0.150155,0.0673189,0.217474,0.0828364
403,2,0.150294,0.0673704,0.217665,0.0829239
404,2,0.150434,0.0674215,0.217855,0.0830121
405,2,0.150573,0.0674721,0.218045,0.0831011
406,2,0.150713,0.0675222,0.218235,0.0831911
407,2,0.150854,0.067572,0.218426,0.0832816
408,2,0.150994,0.0676215,0.218616,0.0833726
409,2,0.151135,0.0676706,0.218805,0.0834641
410,2,0.151276,0.0677194,0.218995,0.0835562
411,2,0.151417,0.0677676,0.219185,0.0836492
412,2,0.151558,0.0678156,0.219374,0.0837428
413,2,0.1517,0.0678634,0.219563,0.0838366
414,2,0.151842,0.0679107,0.219753,0.0839313
415,2,0.151984,0.0679577,0.219942,0.0840264
416,2,0.152127,0.0680041,0.220131,0.0841224
417,2,0.152269,0.0680504,0.220319,0.0842187
418,2,0.152412,0.068096,0.220508,0.0843161
419,2,0.152555,0.0681411,0.220696,0.0844143
420,2,0.152699,0.0681859,0.220885,0.0845131
421,2,0.152843,0.0682303,0.221073,0.0846123
422,2,0.152986,0.0682746,0.221261,0.0847116
423,2,0.15313,0.0683185,0.221449,0.0848118
424,2,0.153275,0.0683618,0.221636,0.0849128
425,2,0.153419,0.0684047,0.221824,0.0850144
426,2,0.153564,0.0684474,0.222011,0.0851164
427,2,0.153709,0.0684898,0.222199,0.0852189
428,2,0.153854,0.0685318,0.222386,0.0853223
429,2,0.154,0.0685734,0.222573,0.0854261
430,2,0.154145,0.0686146,0.22276,0.0855307
431,2,0.154291,0.0686556,0.222947,0.0856359
432,2,0.154438,0.0686961,0.223134,0.0857416
433,2,0.154584,0.0687365,0.223321,0.0858476
434,2,0.154731,0.0687764,0.223507,0.0859543
435,2,0.154878,0.0688162,0.223694,0.0860615
436,2,0.155025,0.0688554,0.22388,0.0861694
437,2,0.155172,0.0688945,0.224067,0.0862777
438,2,0.15532,0.0689334,0.224253,0.0863862
439,2,0.155467,0.0689719,0.224439,0.0864955
440,2,0.155616,0.06901,0.224626,0.0866056
441,2,0.155764,0.0690477,0.224812,0.0867164
442,2,0.155913,0.0690849,0.224998,0.0868281
443,2,0.156062,0.069122,0.225184,0.0869401
444,2,0.156211,0.0691588,0.22537,0.0870527
445,2,0.156361,0.0691951,0.225556,0.087166
446,2,0.156511,0.0692312,0.225742,0.0872797
447,2,0.156661,0.0692669,0.225928,0.0873938
448,3,0.243856,0.135483,0.417946,0.0875087
449,3,0.243891,0.135347,0.417751,0.0876244
450,3,0.243927,0.13521,0.417556,0.0877405
451,3,0.243962,0.135074,0.417361,0.0878574
452,3,0.243998,0.134937,0.417165,0.0879744
453,3,0.244034,0.134801,0.41697,0.0880915
454,3,0.244069,0.134664,0.416775,0.088209
455,3,0.244105,0.134527,0.416579,0.0883272
456,3,0.244141,0.13439,0.416383,0.0884456
457,3,0.244177,0.134253,0.416188,0.0885643
458,3,0.244213,0.134116,0.415992,0.088684
459,3,0.24425,0.133978,0.415796,0.0888044
460,3,0.244286,0.133841,0.4156,0.0889252
461,3,0.244323,0.133703,0.415404,0.0890464
462,3,0.24436,0.133565,0.415208,0.0891683
463,3,0.244396,0.133426,0.415011,0.0892909
464,3,0.244433,0.133288,0.414815,0.0894138
465,3,0.24447,0.133149,0.414619,0.0895372
466,3,0.244508,0.133011,0.414422,0.0896611
467,3,0.244545,0.132872,0.414226,0.0897855
468,3,0.244582,0.132733,0.414029,0.0899104
469,3,0.24462,0.132594,0.413833,0.090036
470,3,0.244658,0.132454,0.413637,0.0901624
471,3,0.244696,0.132315,0.41344,0.090289
472,3,0.244734,0.132175,0.413243,0.0904159
473,3,0.244772,0.132036,0.413047,0.0905431
474,3,0.24481,0.131896,0.41285,0.0906708
475,3,0.244848,0.131756,0.412653,0.0907992
476,3,0.244887,0.131616,0.412457,0.0909284
477,3,0.244925,0.131475,0.41226,0.0910581
478,3,0.244964,0.131335,0.412063,0.0911879
479,3,0.245003,0.131194,0.411866,0.0913184
480,3,0.245041,0.131054,0.411669,0.0914492
481,3,0.24508,0.130913,0.411472,0.0915805
482,3,0.245119,0.130772,0.411275,0.0917121
483,3,0.245158,0.130631,0.411077,0.0918439
484,3,0.245197,0.13049,0.41088,0.0919766
485,3,0.245237,0.130348,0.410683,0.0921099
486,3,0.245276,0.130207,0.410485,0.0922437
487,3,0.245316,0.130065,0.410288,0.0923778
488,3,0.245356,0.129923,0.410091,0.0925125
489,3,0.245396,0.129781,0.409893,0.0926473
490,3,0.245435,0.129639,0.409696,0.0927823
491,3,0.245475,0.129497,0.409498,0.0929181
492,3,0.245516,0.129355,0.409301,0.0930543
493,3,0.245556,0.129213,0.409103,0.0931911
494,3,0.245596,0.12907,0.408905,0.0933287
495,3,0.245637,0.128927,0.408707,0.093467
496,3,0.245677,0.128784,0.408509,0.0936055
497,3,0.245718,0.128641,0.408312,0.0937447
498,3,0.245759,0.128497,0.408114,0.0938845
499,3,0.2458,0.128354,0.407916,0.0940248
500,3,0.245841,0.12821,0.407717,0.0941656
501,3,0.245882,0.128066,0.407519,0.0943068
502,3,0.245923,0.127922,0.407321,0.0944483
503,3,0.245965,0.127778,0.407123,0.09459
504,3,0.246006,0.127635,0.406925,0.0947318
505,3,0.246048,0.127491,0.406727,0.0948741
506,3,0.246089,0.127347,0.406529,0.0950164
507,3,0.246131,0.127203,0.40633,0.0951595
508,3,0.246173,0.127058,0.406132,0.0953029
509,3,0.246215,0.126914,0.405934,0.095447
510,3,0.246257,0.126769,0.405735,0.0955913
511,3,0.246299,0.126625,0.405537,0.0957358
512,3,0.246341,0.12648,0.405339,0.0958806
513,3,0.246383,0.126335,0.40514,0.0960258
514,3,0.246425,0.12619,0.404942,0.0961712
515,3,0.246467,0.126046,0.404743,0.0963171
516,3,0.24651,0.125901,0.404545,0.0964635
517,3,0.246552,0.125755,0.404346,0.0966104
518,3,0.246595,0.12561,0.404148,0.0967574
519,3,0.246637,0.125465,0.403949,0.0969045
520,3,0.24668,0.12532,0.403751,0.097052
521,3,0.246723,0.125174,0.403552,0.0972001
522,3,0.246766,0.125029,0.403353,0.0973487
523,3,0.246808,0.124883,0.403154,0.0974976
524,3,0.246851,0.124737,0.402955,0.097647
525,3,0.246895,0.124591,0.402757,0.0977971
526,3,0.246938,0.124445,0.402558,0.0979473
527,3,0.246981,0.124299,0.402359,0.0980975
528,3,0.247024,0.124153,0.40216,0.0982484
529,3,0.247067,0.124007,0.401961,0.0983994
530,3,0.247111,0.12386,0.401762,0.098551
531,3,0.247154,0.123714,0.401563,0.0987031
532,3,0.247198,0.123567,0.401363,0.0988557
533,3,0.247242,0.12342,0.401164,0.0990085
534,3,0.247286,0.123273,0.400965,0.0991618
535,3,0.24733,0.123126,0.400766,0.0993155
536,3,0.247374,0.122979,0.400567,0.0994699
537,3,0.247418,0.122832,0.400367,0.0996243
538,3,0.247462,0.122685,0.400168,0.0997788
539,3,0.247506,0.122538,0.399969,0.0999339
540,3,0.24755,0.12239,0.39977,0.100089
541,3,0.247595,0.122243,0.39957,0.100245
542,3,0.247639,0.122095,0.399371,0.100401
543,3,0.247683,0.121948,0.399172,0.100557
