iteration,c0,m0,s0,mx0,mn0,c1,m1,s1,mx1,mn1,c2,m2,s2,mx2,mn2,c3,m3,s3,mx3,mn3
7519,8,0.314846,0.181581,0.597402,0.0462802,6,0.249398,0.179881,0.598532,0.0925739,9,0.254827,0.138376,0.529409,0.0741964,7,0.319446,0.139432,0.59882,0.096202
7520,8,0.314891,0.181655,0.597495,0.0462293,6,0.249326,0.17987,0.598441,0.092571,9,0.254894,0.138368,0.529609,0.0743872,7,0.319498,0.139444,0.598972,0.0963257
7521,8,0.314937,0.181728,0.597587,0.046179,6,0.249254,0.179859,0.59835,0.0925687,9,0.254961,0.138361,0.529808,0.0745779,7,0.319551,0.139457,0.599123,0.0964491
7522,8,0.314982,0.181802,0.59768,0.0461293,6,0.249182,0.179848,0.598259,0.0925673,9,0.255029,0.138354,0.530008,0.0747689,7,0.319604,0.13947,0.599275,0.096573
7523,8,0.315028,0.181875,0.597772,0.0460802,6,0.249111,0.179838,0.598169,0.0925668,10,0.260027,0.132078,0.530207,0.0749599,7,0.319657,0.139483,0.599428,0.0966969
7524,8,0.315074,0.181948,0.597864,0.0460317,6,0.24904,0.179827,0.59808,0.0925669,9,0.255164,0.13834,0.530407,0.075151,7,0.31971,0.139497,0.59958,0.096821
7525,8,0.31512,0.182022,0.597956,0.0459834,6,0.248969,0.179816,0.597991,0.0925681,9,0.255231,0.138333,0.530606,0.0753422,7,0.319763,0.13951,0.599733,0.0969452
7526,8,0.315166,0.182095,0.598047,0.0459356,6,0.248898,0.179805,0.597902,0.0925698,9,0.255298,0.138326,0.530806,0.0755335,7,0.319816,0.139523,0.599886,0.0970696
7527,8,0.315213,0.182168,0.598138,0.0458879,6,0.248828,0.179794,0.597814,0.0925725,10,0.260271,0.132044,0.531005,0.0757247,7,0.31987,0.139537,0.60004,0.0971939
7528,8,0.315259,0.182241,0.598229,0.0458411,6,0.248758,0.179783,0.597726,0.0925758,9,0.255433,0.138313,0.531205,0.0759162,7,0.319924,0.139551,0.600194,0.0973186
7529,8,0.315306,0.182314,0.59832,0.0457948,6,0.248688,0.179772,0.597638,0.0925799,9,0.244771,0.130106,0.531405,0.0761077,7,0.319978,0.139565,0.600349,0.0974434
7530,8,0.315352,0.182387,0.598411,0.045749,6,0.248618,0.17976,0.597549,0.092585,8,0.237402,0.136191,0.531604,0.0762993,7,0.320032,0.13958,0.600504,0.097568
7531,8,0.315399,0.18246,0.598503,0.0457041,6,0.248549,0.179749,0.597461,0.0925908,8,0.23749,0.136208,0.531804,0.0764911,7,0.320086,0.139594,0.600659,0.0976926
7532,8,0.315446,0.182533,0.598594,0.0456593,6,0.24848,0.179737,0.597374,0.0925974,8,0.237578,0.136225,0.532003,0.0766831,7,0.32014,0.139609,0.600815,0.097817
7533,8,0.315493,0.182606,0.598684,0.0456146,6,0.248411,0.179725,0.597286,0.092585,8,0.237666,0.136243,0.532203,0.0768752,7,0.320194,0.139624,0.60097,0.0979411
7534,8,0.31554,0.182679,0.598775,0.0455704,6,0.248343,0.179714,0.597198,0.0925716,8,0.237753,0.136261,0.532403,0.0770676,7,0.320248,0.139639,0.601126,0.0980653
7535,8,0.315587,0.182752,0.598865,0.0455264,6,0.248275,0.179702,0.597111,0.0925582,8,0.237841,0.136278,0.532602,0.07726,7,0.320303,0.139655,0.601281,0.0981894
7536,8,0.315635,0.182825,0.598956,0.0454828,6,0.248207,0.17969,0.597024,0.092545,9,0.245321,0.130191,0.532802,0.0774526,7,0.320357,0.13967,0.601437,0.0983138
7537,8,0.315682,0.182898,0.599045,0.0454394,6,0.24814,0.179678,0.596938,0.0925315,8,0.238017,0.136314,0.533002,0.0776454,7,0.320412,0.139685,0.601593,0.0984386
7538,8,0.31573,0.182971,0.599135,0.045397,6,0.248072,0.179666,0.596852,0.0925187,9,0.245478,0.130216,0.533201,0.0778383,7,0.320466,0.139701,0.60175,0.0985636
7539,8,0.315778,0.183044,0.599225,0.0453546,6,0.248005,0.179655,0.596766,0.0925059,8,0.238193,0.136351,0.533401,0.0780313,7,0.320521,0.139716,0.601907,0.0986888
7540,8,0.315826,0.183117,0.599314,0.0453132,6,0.247938,0.179643,0.596681,0.092493,8,0.238282,0.136369,0.533601,0.0782243,7,0.320576,0.139732,0.602064,0.0988144
7541,8,0.315874,0.183189,0.599403,0.0452721,6,0.247871,0.179632,0.596596,0.09248,8,0.23837,0.136388,0.533801,0.0784175,7,0.320631,0.139748,0.602221,0.0989396
7542,8,0.315923,0.183262,0.599492,0.0452313,6,0.247805,0.17962,0.596512,0.0924676,9,0.245795,0.130268,0.534001,0.0786108,7,0.320687,0.139764,0.602378,0.0990649
7543,8,0.315971,0.183335,0.59958,0.0451908,6,0.247739,0.179608,0.596428,0.0924553,9,0.245874,0.130282,0.5342,0.0788041,7,0.320742,0.13978,0.602535,0.0991902
7544,8,0.31602,0.183407,0.599669,0.0451505,6,0.247673,0.179597,0.596345,0.092443,9,0.245953,0.130296,0.5344,0.0789976,7,0.320797,0.139797,0.602693,0.0993154
7545,8,0.316069,0.18348,0.599757,0.0451111,6,0.247608,0.179585,0.596262,0.0924309,8,0.238723,0.136463,0.5346,0.0791913,7,0.320853,0.139813,0.60285,0.0994403
7546,8,0.316118,0.183552,0.599845,0.0450726,6,0.247542,0.179573,0.596179,0.0924189,8,0.238812,0.136483,0.5348,0.0793851,7,0.320908,0.13983,0.603009,0.0995654
7547,8,0.316167,0.183625,0.599933,0.0450343,6,0.247477,0.179562,0.596097,0.0924072,8,0.2389,0.136502,0.535,0.0795789,7,0.320964,0.139847,0.603167,0.0996907
7548,8,0.316216,0.183697,0.600021,0.0449961,6,0.247412,0.17955,0.596014,0.0923961,9,0.246271,0.130351,0.5352,0.0797726,7,0.32102,0.139864,0.603325,0.0998162
7549,8,0.316265,0.183769,0.600109,0.0449586,6,0.247348,0.179537,0.595932,0.0923846,9,0.246351,0.130366,0.535399,0.0799664,7,0.321076,0.139881,0.603483,0.0999413
7550,8,0.316315,0.183841,0.600196,0.0449213,6,0.247283,0.179525,0.59585,0.0923732,9,0.246431,0.13038,0.535599,0.0801603,7,0.321133,0.139898,0.603642,0.100066
7551,8,0.316364,0.183913,0.600283,0.0448842,6,0.247219,0.179513,0.595769,0.0923619,8,0.239254,0.136581,0.535799,0.0803544,7,0.321189,0.139915,0.6038,0.100192
7552,8,0.316414,0.183985,0.60037,0.0448475,6,0.247155,0.179501,0.595687,0.0923506,8,0.239343,0.136601,0.535999,0.0805486,7,0.321245,0.139933,0.60396,0.100317
7553,8,0.316463,0.184057,0.600456,0.0448119,6,0.247091,0.179489,0.595605,0.0923397,9,0.246671,0.130425,0.536199,0.0807429,7,0.321302,0.139951,0.604119,0.100443
7554,8,0.316513,0.184129,0.600542,0.0447773,6,0.247028,0.179476,0.595524,0.0923289,9,0.246752,0.13044,0.536399,0.0809374,7,0.321359,0.139969,0.604279,0.100568
7555,8,0.316563,0.184201,0.600629,0.0447437,6,0.246965,0.179464,0.595443,0.0923185,12,0.302472,0.159976,0.636674,0.0811321,7,0.321416,0.139986,0.604438,0.100694
7556,8,0.316614,0.184273,0.600716,0.0447107,6,0.246902,0.179451,0.595362,0.0923087,11,0.281219,0.149906,0.636734,0.0813268,7,0.321472,0.140005,0.604598,0.10082
7557,8,0.316664,0.184344,0.600802,0.0446781,6,0.246839,0.179438,0.595281,0.0922988,10,0.269206,0.152023,0.636795,0.0815216,6,0.332846,0.148249,0.604758,0.100946
7558,8,0.316715,0.184416,0.600888,0.0446463,6,0.246777,0.179426,0.595201,0.0922889,10,0.269249,0.151994,0.636857,0.0817164,7,0.321587,0.140041,0.604918,0.101073
7559,8,0.316766,0.184487,0.600973,0.0446156,6,0.246715,0.179413,0.59512,0.0922788,10,0.269293,0.151965,0.636919,0.0819113,6,0.33293,0.148305,0.605079,0.101199
7560,8,0.316816,0.184558,0.601058,0.0445854,6,0.246653,0.1794,0.595039,0.0922687,10,0.269336,0.151936,0.63698,0.0821063,7,0.321702,0.140078,0.60524,0.101325
7561,10,0.326921,0.16637,0.601143,0.0445557,6,0.246591,0.179386,0.594959,0.0922587,10,0.269379,0.151907,0.637043,0.0823013,7,0.321759,0.140097,0.605401,0.10145
7562,8,0.310986,0.182371,0.601228,0.0445267,6,0.24653,0.179373,0.594878,0.0922492,10,0.269423,0.151879,0.637106,0.0824964,6,0.333057,0.148392,0.605562,0.101576
7563,8,0.31099,0.182425,0.601312,0.0444987,6,0.246468,0.17936,0.594798,0.0922397,10,0.269466,0.15185,0.637169,0.0826917,6,0.333099,0.148421,0.605722,0.101702
7564,8,0.310994,0.182479,0.601397,0.0444716,6,0.246407,0.179347,0.594718,0.0922304,10,0.26951,0.151822,0.637232,0.082887,7,0.321933,0.140154,0.605883,0.101827
7565,8,0.310998,0.182532,0.60148,0.0444448,6,0.246347,0.179334,0.594638,0.0922207,10,0.269554,0.151794,0.637296,0.0830823,7,0.321991,0.140174,0.606045,0.101953
7566,8,0.311002,0.182586,0.601564,0.0444187,6,0.246286,0.179321,0.59456,0.0922112,10,0.269598,0.151766,0.637359,0.0832778,7,0.322049,0.140193,0.606207,0.102078
7567,8,0.311006,0.182639,0.601647,0.0443936,6,0.246225,0.179308,0.594482,0.0922018,13,0.317605,0.161677,0.637424,0.0834732,6,0.333269,0.14854,0.606368,0.102203
7568,8,0.311011,0.182693,0.60173,0.0443689,6,0.246165,0.179295,0.594404,0.0921924,10,0.246016,0.103184,0.400795,0.0836688,6,0.333312,0.14857,0.606531,0.102328
7569,8,0.311015,0.182746,0.601812,0.0443445,6,0.246105,0.179282,0.594326,0.0921828,9,0.228861,0.0941339,0.367427,0.0838645,6,0.333355,0.148601,0.606693,0.102453
7570,8,0.31102,0.182799,0.601895,0.0443208,6,0.246045,0.17927,0.59425,0.0921738,9,0.228903,0.0940749,0.367267,0.0840602,7,0.322282,0.140274,0.606855,0.102577
7571,8,0.311025,0.182852,0.601977,0.0442972,6,0.245986,0.179257,0.594174,0.0921645,9,0.228945,0.0940161,0.367107,0.084256,6,0.333441,0.148663,0.607018,0.102701
7572,8,0.31103,0.182906,0.602059,0.0442745,6,0.245926,0.179245,0.594098,0.092155,9,0.228987,0.0939574,0.366947,0.0844519,6,0.333484,0.148694,0.607181,0.102826
7573,8,0.311036,0.182959,0.60214,0.0442527,6,0.245867,0.179232,0.594022,0.092146,9,0.229029,0.0938989,0.366786,0.0846479,6,0.333527,0.148725,0.607343,0.10295
7574,8,0.311041,0.183012,0.602222,0.0442317,6,0.245809,0.179219,0.593947,0.0921375,9,0.229071,0.0938407,0.366626,0.0848439,6,0.33357,0.148756,0.607506,0.103074
7575,8,0.311047,0.183065,0.602304,0.0442112,6,0.24575,0.179207,0.593872,0.0921293,9,0.229113,0.0937826,0.366465,0.0850399,7,0.322575,0.140379,0.607668,0.103198
7576,8,0.311053,0.183118,0.602385,0.044191,6,0.245692,0.179194,0.593798,0.0921216,9,0.229155,0.0937248,0.366304,0.085236,6,0.333657,0.148819,0.607831,0.103323
7577,11,0.37295,0.187091,0.602467,0.0441711,6,0.245634,0.179181,0.593723,0.0921137,9,0.229197,0.0936672,0.366144,0.0854322,7,0.322693,0.140421,0.607994,0.103448
7578,7,0.269424,0.15651,0.553975,0.0441516,6,0.245576,0.179168,0.593648,0.0921056,9,0.22924,0.0936098,0.365983,0.0856284,6,0.333743,0.148882,0.608157,0.103572
7579,7,0.26942,0.156558,0.554093,0.0441326,6,0.245518,0.179154,0.593573,0.0920982,9,0.229282,0.0935526,0.365821,0.0858246,7,0.322812,0.140464,0.608321,0.103696
7580,8,0.255982,0.150742,0.554211,0.0441146,6,0.24546,0.179141,0.593499,0.0920911,9,0.229324,0.0934955,0.36566,0.0860209,6,0.333831,0.148947,0.608484,0.103821
7581,8,0.255982,0.150783,0.55433,0.0440973,6,0.245403,0.179127,0.593424,0.0920843,9,0.229367,0.0934387,0.365498,0.0862174,6,0.333874,0.148979,0.608649,0.103945
7582,8,0.255982,0.150824,0.554449,0.044081,6,0.245346,0.179114,0.59335,0.0920772,9,0.229409,0.093382,0.365337,0.0864139,7,0.322991,0.140531,0.608813,0.104069
7583,8,0.255982,0.150866,0.554569,0.0440657,6,0.24529,0.1791,0.593277,0.0920707,9,0.229452,0.0933254,0.365175,0.0866107,7,0.32305,0.140553,0.608977,0.104193
7584,8,0.255982,0.150907,0.554688,0.0440506,6,0.245234,0.179087,0.593204,0.0920641,9,0.229495,0.0932691,0.365012,0.0868074,7,0.32311,0.140576,0.609142,0.104317
7585,8,0.255983,0.150949,0.554809,0.0440357,6,0.245179,0.179073,0.593131,0.0920579,9,0.229537,0.0932129,0.36485,0.0870042,6,0.334049,0.149112,0.609308,0.104441
7586,8,0.255984,0.150991,0.554929,0.0440217,6,0.245123,0.179059,0.593058,0.0920515,9,0.22958,0.0931568,0.364687,0.0872012,7,0.32323,0.140622,0.609473,0.104565
7587,8,0.255985,0.151033,0.555051,0.0440084,6,0.245068,0.179046,0.592986,0.0920458,9,0.229623,0.0931009,0.364525,0.0873983,6,0.334137,0.149179,0.609639,0.104688
7588,8,0.255986,0.151074,0.555173,0.0439954,6,0.245013,0.179032,0.592913,0.0920404,9,0.229666,0.0930452,0.364362,0.0875955,6,0.334181,0.149213,0.609805,0.104812
7589,8,0.255988,0.151116,0.555295,0.0439833,6,0.244958,0.179018,0.592842,0.0920354,9,0.229709,0.0929897,0.364198,0.0877927,6,0.334225,0.149247,0.609971,0.104936
7590,8,0.255989,0.151159,0.555417,0.0439722,6,0.244903,0.179004,0.59277,0.0920302,9,0.229752,0.0929344,0.364035,0.0879901,6,0.334269,0.149281,0.610136,0.105059
7591,8,0.255992,0.151201,0.555541,0.0439618,6,0.244849,0.17899,0.592699,0.0920247,9,0.229795,0.0928792,0.363871,0.0881875,10,0.375332,0.143467,0.610302,0.105182
7592,8,0.255994,0.151243,0.555664,0.0439518,6,0.244796,0.178977,0.592629,0.0920193,9,0.229838,0.0928242,0.363708,0.0883851,7,0.323589,0.140764,0.610468,0.105306
7593,8,0.255996,0.151285,0.555788,0.043942,6,0.244742,0.178963,0.592559,0.0920142,9,0.229881,0.0927695,0.363544,0.0885827,7,0.323649,0.140788,0.610635,0.105429
7594,8,0.255999,0.151328,0.555912,0.0439326,6,0.244689,0.178949,0.592489,0.0920095,9,0.229924,0.092715,0.36338,0.0887803,7,0.32371,0.140812,0.610801,0.105553
7595,8,0.256002,0.15137,0.556036,0.043924,6,0.244637,0.178935,0.59242,0.0920051,9,0.229967,0.0926606,0.363216,0.088978,6,0.334489,0.149454,0.610967,0.105676
7596,8,0.256005,0.151413,0.55616,0.0439155,6,0.244584,0.178921,0.592351,0.0920007,9,0.23001,0.0926064,0.363051,0.0891757,6,0.334534,0.149489,0.611134,0.105799
7597,8,0.256008,0.151456,0.556285,0.0439075,6,0.244532,0.178906,0.592282,0.0919964,9,0.230054,0.0925524,0.362887,0.0893735,7,0.323892,0.140886,0.611301,0.105922
7598,8,0.256011,0.151498,0.55641,0.0439005,6,0.24448,0.178892,0.592214,0.0919925,9,0.230097,0.0924988,0.362722,0.0895713,6,0.334623,0.14956,0.611467,0.106045
7599,8,0.256015,0.151541,0.556535,0.0438939,6,0.244429,0.178878,0.592145,0.0919886,9,0.230141,0.0924453,0.362557,0.0897692,6,0.334667,0.149595,0.611634,0.106169
7600,8,0.256018,0.151584,0.55666,0.0438879,6,0.244378,0.178863,0.592077,0.0919851,9,0.230184,0.0923921,0.362393,0.0899671,7,0.324074,0.14096,0.611801,0.106292
7601,8,0.256022,0.151626,0.556786,0.0438827,6,0.244327,0.178848,0.592008,0.0919822,9,0.230228,0.0923392,0.362228,0.0901651,6,0.334757,0.149666,0.611968,0.106416
7602,8,0.256026,0.151669,0.556912,0.0438785,6,0.244276,0.178834,0.59194,0.0919796,9,0.230272,0.0922864,0.362063,0.0903631,6,0.334802,0.149702,0.612136,0.10654
7603,8,0.25603,0.151712,0.557038,0.0438744,6,0.244226,0.178819,0.591872,0.0919766,9,0.230316,0.0922339,0.361898,0.0905611,7,0.324258,0.141036,0.612304,0.106663
7604,8,0.256035,0.151755,0.557164,0.0438712,6,0.244176,0.178804,0.591805,0.0919739,9,0.23036,0.0921815,0.361733,0.0907593,7,0.324319,0.141062,0.612472,0.106787
7605,8,0.256039,0.151798,0.557291,0.0438682,6,0.244126,0.178789,0.591738,0.0919713,9,0.230404,0.0921292,0.361824,0.0909574,7,0.324381,0.141088,0.61264,0.10691
7606,8,0.256044,0.151841,0.557418,0.0438657,6,0.244077,0.178775,0.591671,0.0919685,9,0.230448,0.0920773,0.362023,0.0911556,6,0.334983,0.149848,0.612808,0.107034
7607,8,0.256048,0.151884,0.557545,0.0438637,6,0.244027,0.17876,0.591605,0.0919656,9,0.230492,0.0920255,0.362223,0.0913539,6,0.335028,0.149884,0.612977,0.107158
7608,8,0.256053,0.151928,0.557673,0.0438623,6,0.243978,0.178746,0.591539,0.0919628,9,0.230537,0.091974,0.362422,0.0915521,6,0.335074,0.149921,0.613146,0.107282
7609,8,0.256059,0.151971,0.5578,0.0438612,6,0.243929,0.178731,0.591473,0.0919605,9,0.230581,0.0919227,0.362622,0.0917504,6,0.33512,0.149959,0.613316,0.107406
7610,8,0.256064,0.152014,0.557928,0.0438605,6,0.24388,0.178716,0.591407,0.0919588,9,0.230626,0.0918715,0.362822,0.0919488,6,0.335166,0.149996,0.613485,0.10753
7611,8,0.256069,0.152058,0.558056,0.0438607,6,0.243832,0.178701,0.591342,0.0919577,9,0.23067,0.0918206,0.363021,0.0921472,6,0.335212,0.150033,0.613655,0.107654
7612,8,0.256075,0.152101,0.558184,0.0438612,6,0.243784,0.178686,0.591277,0.0919563,9,0.230715,0.0917699,0.363221,0.0923456,6,0.335258,0.150071,0.613825,0.107778
7613,8,0.25608,0.152145,0.558313,0.0438623,6,0.243736,0.178671,0.591213,0.091955,9,0.230759,0.0917195,0.36342,0.0925441,6,0.335304,0.150109,0.613996,0.107903
7614,8,0.256086,0.152189,0.558442,0.0438641,6,0.243688,0.178656,0.591149,0.091954,9,0.230804,0.0916692,0.363619,0.0927426,6,0.33535,0.150147,0.614166,0.108027
7615,8,0.256093,0.152233,0.558572,0.0438662,6,0.243641,0.178641,0.591085,0.0919535,9,0.230849,0.0916192,0.363819,0.0929413,6,0.335397,0.150185,0.614337,0.108151
7616,8,0.256099,0.152277,0.558701,0.0438691,6,0.243594,0.178626,0.591021,0.0919535,9,0.230893,0.0915693,0.364018,0.09314,6,0.335443,0.150223,0.614508,0.108275
7617,8,0.256105,0.152321,0.558831,0.0438721,6,0.243548,0.17861,0.590958,0.0919533,9,0.230938,0.0915197,0.364217,0.0933387,6,0.335489,0.150261,0.614679,0.1084
7618,8,0.256112,0.152365,0.558962,0.0438759,6,0.243502,0.178595,0.590896,0.0919533,9,0.230983,0.0914702,0.364417,0.0935374,6,0.335536,0.1503,0.614851,0.108524
7619,8,0.256119,0.152409,0.559092,0.0438808,8,0.346255,0.236739,0.695858,0.0919534,9,0.231028,0.0914209,0.364616,0.0937361,8,0.353359,0.135569,0.615023,0.108648
7620,8,0.256126,0.152453,0.559222,0.043886,6,0.24341,0.178565,0.590771,0.0919533,9,0.231073,0.0913717,0.364815,0.0939349,6,0.346418,0.154642,0.615195,0.108772
7621,8,0.256133,0.152497,0.559353,0.0438914,6,0.243365,0.178549,0.59071,0.0919537,9,0.231118,0.0913228,0.365014,0.0941336,7,0.345432,0.143216,0.615367,0.108896
7622,8,0.256141,0.152541,0.559484,0.0438971,6,0.243319,0.178534,0.590649,0.091954,9,0.231164,0.091274,0.365213,0.0943325,7,0.34545,0.14324,0.615539,0.109021
7623,8,0.256148,0.152585,0.559615,0.0439035,6,0.243274,0.178519,0.590587,0.0919544,9,0.231209,0.0912254,0.365413,0.0945314,6,0.333702,0.151579,0.615712,0.109145
7624,8,0.256156,0.15263,0.559747,0.0439106,6,0.24323,0.178503,0.590526,0.0919551,9,0.231254,0.091177,0.365612,0.0947303,6,0.333749,0.151621,0.615884,0.10927
7625,8,0.256164,0.152674,0.559879,0.0439187,6,0.243186,0.178488,0.590466,0.0919556,9,0.2313,0.0911288,0.365811,0.0949293,6,0.333796,0.151664,0.616057,0.109395
7626,8,0.256173,0.152719,0.560011,0.0439278,6,0.243142,0.178472,0.590406,0.0919561,9,0.231346,0.0910808,0.36601,0.0951284,6,0.333843,0.151707,0.61623,0.109519
7627,8,0.256181,0.152764,0.560145,0.0439377,6,0.243098,0.178457,0.590347,0.0919563,9,0.231391,0.091033,0.366209,0.0953275,6,0.333891,0.15175,0.616403,0.109644
7628,8,0.25619,0.152808,0.560278,0.0439485,6,0.243055,0.178442,0.590289,0.0919564,9,0.231437,0.0909855,0.366408,0.0955266,6,0.333938,0.151793,0.616576,0.109768
7629,8,0.256199,0.152853,0.560412,0.0439603,6,0.243012,0.178427,0.590231,0.091957,9,0.231483,0.0909382,0.366607,0.0957258,6,0.333986,0.151836,0.616749,0.109893
7630,8,0.256208,0.152898,0.560545,0.0439724,6,0.24297,0.178412,0.590173,0.0919572,9,0.231529,0.0908911,0.366806,0.095925,6,0.334033,0.151879,0.616923,0.110018
7631,8,0.256218,0.152943,0.56068,0.0439851,6,0.242928,0.178396,0.590116,0.0919581,9,0.231575,0.0908443,0.367005,0.0961243,6,0.334081,0.151922,0.617096,0.110144
7632,8,0.256227,0.152987,0.560814,0.0439987,6,0.242885,0.178381,0.590058,0.0919588,9,0.231621,0.0907977,0.367204,0.0963235,6,0.334129,0.151965,0.61727,0.110269
7633,8,0.256237,0.153032,0.560949,0.0440126,6,0.242844,0.178366,0.590001,0.0919597,9,0.231668,0.0907513,0.367403,0.0965228,6,0.334177,0.152009,0.617444,0.110394
7634,8,0.256247,0.153077,0.561084,0.0440269,6,0.242802,0.17835,0.589944,0.0919607,9,0.231714,0.0907051,0.367602,0.0967222,6,0.334225,0.152053,0.617618,0.110519
7635,8,0.256257,0.153122,0.561219,0.0440419,6,0.24276,0.178335,0.589887,0.0919616,9,0.23176,0.090659,0.367801,0.0969215,6,0.334273,0.152096,0.617791,0.110645
7636,8,0.256267,0.153168,0.561355,0.0440576,6,0.242719,0.178319,0.589831,0.0919627,9,0.231807,0.0906131,0.367999,0.0971209,6,0.334321,0.15214,0.617965,0.11077
7637,8,0.256278,0.153213,0.56149,0.0440739,6,0.242678,0.178304,0.589775,0.0919641,9,0.231853,0.0905675,0.368198,0.0973203,6,0.334369,0.152184,0.618139,0.110895
7638,8,0.256288,0.153258,0.561627,0.0440908,6,0.242638,0.178288,0.589719,0.0919653,11,0.269246,0.115282,0.478537,0.0975197,6,0.334417,0.152228,0.618313,0.11102
7639,8,0.256299,0.153303,0.561763,0.0441085,6,0.242597,0.178273,0.589664,0.0919666,9,0.231947,0.0904767,0.368596,0.0977192,6,0.334465,0.152273,0.618488,0.111145
7640,8,0.25631,0.153349,0.561899,0.0441269,6,0.242557,0.178257,0.589609,0.0919682,9,0.231993,0.0904315,0.368795,0.0979187,6,0.334513,0.152317,0.618662,0.11127
7641,8,0.256321,0.153394,0.562036,0.0441456,6,0.242517,0.178241,0.589554,0.0919695,9,0.23204,0.0903865,0.368994,0.0981182,6,0.334561,0.152362,0.618836,0.111394
7642,8,0.256333,0.15344,0.562174,0.0441648,6,0.242478,0.178226,0.5895,0.0919708,9,0.232087,0.0903416,0.369192,0.0983178,6,0.33461,0.152407,0.619011,0.111518
7643,8,0.256344,0.153485,0.562311,0.0441849,6,0.242439,0.17821,0.589445,0.0919726,9,0.232134,0.0902969,0.369391,0.0985174,6,0.334658,0.152452,0.619186,0.111642
7644,8,0.256356,0.153531,0.56245,0.0442061,6,0.2424,0.178194,0.589391,0.0919747,9,0.232181,0.0902525,0.36959,0.098717,6,0.334706,0.152498,0.619361,0.111767
7645,8,0.256367,0.153577,0.562588,0.0442276,6,0.242362,0.178178,0.589338,0.0919772,9,0.232228,0.0902083,0.369788,0.0989166,6,0.334755,0.152543,0.619536,0.111891
7646,8,0.256379,0.153622,0.562726,0.0442501,6,0.242323,0.178163,0.589285,0.09198,9,0.232276,0.0901642,0.369987,0.0991162,6,0.334803,0.152589,0.619712,0.112016
7647,8,0.256392,0.153668,0.562865,0.0442731,6,0.242286,0.178147,0.589232,0.0919827,9,0.232323,0.0901204,0.370185,0.0993159,6,0.334852,0.152634,0.619888,0.112141
7648,8,0.256404,0.153714,0.563005,0.0442969,6,0.242248,0.178131,0.58918,0.0919859,9,0.232371,0.0900768,0.370384,0.0995156,6,0.3349,0.15268,0.620064,0.112265
7649,8,0.256417,0.15376,0.563144,0.0443216,6,0.242211,0.178115,0.589128,0.0919888,9,0.232418,0.0900333,0.370582,0.0997154,6,0.334949,0.152726,0.620241,0.11239
7650,8,0.25643,0.153806,0.563284,0.0443472,6,0.242174,0.178099,0.589076,0.0919921,9,0.232466,0.0899902,0.370781,0.0999151,6,0.334997,0.152773,0.620417,0.112515
7651,8,0.256443,0.153852,0.563424,0.0443737,6,0.242137,0.178083,0.589025,0.0919952,9,0.232514,0.0899473,0.370979,0.100115,6,0.335046,0.152819,0.620593,0.11264
7652,8,0.256456,0.153898,0.563563,0.044401,6,0.242101,0.178067,0.588973,0.0919989,9,0.232562,0.0899045,0.371177,0.100315,6,0.335095,0.152865,0.62077,0.112765
7653,8,0.256469,0.153944,0.563703,0.0444285,6,0.242065,0.178051,0.588923,0.0920031,9,0.23261,0.0898619,0.371375,0.100514,6,0.335144,0.152912,0.620947,0.11289
7654,8,0.256483,0.153989,0.563843,0.044457,6,0.242029,0.178035,0.588872,0.0920078,9,0.232658,0.0898195,0.371573,0.100714,6,0.335193,0.152959,0.621125,0.113015
7655,8,0.256497,0.154035,0.563984,0.0444859,6,0.241994,0.178018,0.588821,0.0920129,9,0.232706,0.0897774,0.371772,0.100914,6,0.335242,0.153006,0.621302,0.11314
7656,8,0.256511,0.154081,0.564124,0.0445154,6,0.241959,0.178002,0.588771,0.0920178,9,0.232754,0.0897355,0.37197,0.101114,6,0.335292,0.153053,0.62148,0.113265
7657,8,0.256525,0.154127,0.564264,0.0445459,6,0.241924,0.177986,0.588722,0.0920225,9,0.232802,0.0896938,0.372168,0.101313,6,0.335341,0.153101,0.621658,0.11339
7658,8,0.256539,0.154173,0.564405,0.0445769,6,0.241889,0.177969,0.588672,0.0920276,9,0.23285,0.0896524,0.372366,0.101513,6,0.335391,0.153148,0.621836,0.113515
7659,8,0.256554,0.154219,0.564546,0.0446089,6,0.241855,0.177953,0.588622,0.0920326,9,0.232898,0.0896112,0.372563,0.101713,6,0.335441,0.153196,0.622014,0.11364
7660,8,0.256568,0.154264,0.564687,0.0446416,6,0.241821,0.177936,0.588573,0.0920377,9,0.232947,0.0895703,0.372761,0.101913,6,0.33549,0.153244,0.622193,0.113764
7661,8,0.256583,0.15431,0.564828,0.044675,6,0.241787,0.17792,0.588525,0.0920433,9,0.232995,0.0895295,0.372959,0.102113,6,0.33554,0.153292,0.622371,0.11389
7662,8,0.256598,0.154357,0.56497,0.0447085,6,0.241753,0.177903,0.588476,0.0920488,9,0.233043,0.089489,0.373157,0.102312,6,0.33559,0.15334,0.622549,0.114015
7663,8,0.256613,0.154403,0.565112,0.0447429,6,0.24172,0.177887,0.588428,0.0920547,9,0.233092,0.0894487,0.373355,0.102512,6,0.335639,0.153388,0.622728,0.11414
7664,8,0.256628,0.154449,0.565253,0.0447778,6,0.241687,0.17787,0.58838,0.0920606,9,0.23314,0.0894087,0.373553,0.102712,6,0.335689,0.153436,0.622907,0.114265
7665,8,0.256644,0.154495,0.565395,0.0448137,6,0.241654,0.177853,0.588332,0.0920667,9,0.233189,0.0893689,0.37375,0.102912,6,0.335739,0.153485,0.623085,0.11439
