iteration,c0,m0,s0,mx0,mn0,c1,m1,s1,mx1,mn1,c2,m2,s2,mx2,mn2,c3,m3,s3,mx3,mn3
8632,7,0.215559,0.0917206,0.33718,0.101797,9,0.382653,0.410456,1.44421,0.0593815,5,0.251931,0.134048,0.449197,0.0701361,9,0.276792,0.162069,0.683681,0.130877
8633,7,0.215492,0.0916562,0.337021,0.101934,9,0.382768,0.410457,1.44426,0.0592044,5,0.251858,0.134015,0.449124,0.0700662,10,0.264989,0.157761,0.683492,0.130828
8634,7,0.215424,0.0915917,0.336863,0.10207,8,0.423364,0.418075,1.44431,0.12032,5,0.251784,0.133981,0.449051,0.0699976,13,0.25864,0.141671,0.683302,0.130779
8635,7,0.215356,0.0915273,0.336705,0.102208,9,0.382996,0.410459,1.44435,0.0588498,5,0.251711,0.133948,0.448978,0.0699293,10,0.279845,0.154304,0.683112,0.13073
8636,7,0.215289,0.0914629,0.336547,0.102346,9,0.383111,0.41046,1.4444,0.0586726,5,0.251637,0.133914,0.448904,0.0698618,12,0.265958,0.145079,0.682923,0.130681
8637,7,0.215221,0.0913985,0.336389,0.102485,9,0.383226,0.410461,1.44445,0.0584953,5,0.251563,0.133879,0.44883,0.0697953,13,0.258672,0.141656,0.682733,0.130631
8638,7,0.215154,0.0913341,0.336231,0.102624,8,0.423968,0.417951,1.4445,0.120828,5,0.25149,0.133845,0.448756,0.0697291,11,0.270742,0.150608,0.682544,0.130581
8639,7,0.215087,0.0912698,0.336074,0.102764,9,0.383455,0.410462,1.44455,0.0581402,5,0.251416,0.13381,0.448682,0.0696638,11,0.270756,0.150597,0.682355,0.13053
8640,7,0.21502,0.0912056,0.335917,0.102903,9,0.38357,0.410463,1.44459,0.0579626,5,0.251343,0.133775,0.448607,0.0695994,9,0.288258,0.160516,0.682166,0.13048
8641,7,0.214954,0.0911416,0.33576,0.103043,9,0.383685,0.410464,1.44464,0.057785,5,0.25127,0.13374,0.448533,0.0695357,9,0.288291,0.160488,0.681977,0.130429
8642,7,0.214887,0.0910776,0.335603,0.103183,8,0.424574,0.417825,1.44469,0.121343,5,0.251196,0.133704,0.448458,0.0694732,11,0.271966,0.149724,0.681789,0.130377
8643,7,0.21482,0.0910136,0.335447,0.103324,8,0.424726,0.417793,1.44473,0.121473,5,0.251123,0.133669,0.448384,0.069411,11,0.270813,0.150552,0.6816,0.130326
8644,7,0.214754,0.0909495,0.335291,0.103465,9,0.38403,0.410464,1.44478,0.0572526,5,0.25105,0.133633,0.448309,0.0693497,10,0.266299,0.157174,0.681412,0.130273
8645,7,0.214688,0.0908855,0.335135,0.103607,9,0.384146,0.410464,1.44482,0.0570751,5,0.250977,0.133597,0.448235,0.0692893,10,0.266295,0.157157,0.681223,0.130221
8646,7,0.214622,0.0908216,0.334979,0.103749,9,0.384261,0.410464,1.44487,0.0568977,5,0.250905,0.133561,0.448161,0.06923,9,0.2785,0.161078,0.681035,0.130169
8647,7,0.214556,0.0907579,0.334824,0.103891,8,0.425333,0.417664,1.44491,0.121999,5,0.250832,0.133524,0.448085,0.0691716,13,0.25878,0.141621,0.680847,0.130117
8648,7,0.21449,0.0906943,0.334669,0.104034,9,0.384492,0.410464,1.44496,0.0565434,5,0.25076,0.133488,0.44801,0.0691141,10,0.264249,0.157615,0.680659,0.130065
8649,7,0.214424,0.0906307,0.334514,0.104177,9,0.384607,0.410463,1.44501,0.0563664,5,0.250687,0.13345,0.447935,0.0690577,10,0.264251,0.157596,0.680471,0.130013
8650,7,0.214358,0.0905673,0.334359,0.10432,9,0.384723,0.410463,1.44505,0.0561894,5,0.250615,0.133413,0.44786,0.0690023,10,0.264253,0.157576,0.680283,0.129961
8651,7,0.214293,0.0905039,0.334204,0.104464,9,0.384839,0.410463,1.4451,0.0560123,5,0.250543,0.133375,0.447785,0.0689479,9,0.276326,0.161633,0.680096,0.129909
8652,7,0.214227,0.0904407,0.33405,0.104608,9,0.384955,0.410462,1.44514,0.0558351,5,0.250471,0.133337,0.447709,0.068894,12,0.260677,0.147243,0.679908,0.129857
8653,7,0.214162,0.0903776,0.333896,0.104753,9,0.385071,0.410462,1.44519,0.0556576,5,0.250399,0.133299,0.447633,0.0688409,11,0.270259,0.150166,0.679721,0.129804
8654,7,0.214097,0.0903145,0.333742,0.104897,8,0.4264,0.417434,1.44523,0.122937,5,0.250327,0.133261,0.447557,0.0687884,12,0.26068,0.147242,0.679533,0.129752
8655,7,0.214032,0.0902516,0.333589,0.105042,9,0.385303,0.410461,1.44527,0.0553028,5,0.250255,0.133222,0.447481,0.0687365,12,0.260681,0.147243,0.679346,0.129699
8656,7,0.213967,0.0901887,0.333435,0.105188,9,0.385419,0.41046,1.44532,0.0551251,5,0.250183,0.133183,0.447404,0.0686858,10,0.273394,0.157692,0.679158,0.129646
8657,7,0.213902,0.090126,0.333282,0.105333,9,0.385535,0.410459,1.44536,0.0549476,5,0.250111,0.133143,0.447327,0.0686356,10,0.273413,0.15768,0.678971,0.129592
8658,7,0.213837,0.0900633,0.333129,0.105479,9,0.385651,0.410458,1.4454,0.0547703,5,0.25004,0.133104,0.44725,0.0685864,10,0.273433,0.157668,0.678784,0.129539
8659,7,0.213772,0.0900007,0.332975,0.105625,9,0.385768,0.410458,1.44545,0.0545931,5,0.249968,0.133064,0.447173,0.0685378,9,0.286688,0.160827,0.678597,0.129485
8660,7,0.213707,0.0899382,0.332822,0.105772,8,0.427318,0.417233,1.44549,0.123759,5,0.249897,0.133024,0.447095,0.0684897,12,0.260688,0.147247,0.67841,0.129432
8661,7,0.213643,0.0898758,0.33267,0.10592,9,0.386001,0.410456,1.44554,0.0542385,5,0.249826,0.132984,0.447018,0.0684425,12,0.26069,0.147248,0.678223,0.129378
8662,7,0.213578,0.0898134,0.332517,0.106068,9,0.386118,0.410455,1.44558,0.0540613,5,0.249754,0.132943,0.44694,0.0683962,9,0.276549,0.161264,0.678036,0.129325
8663,7,0.213514,0.0897511,0.332364,0.106216,9,0.386235,0.410454,1.44562,0.0538839,5,0.249683,0.132902,0.446862,0.0683507,9,0.27657,0.161232,0.67785,0.129271
8664,7,0.21345,0.0896888,0.332213,0.106364,9,0.386352,0.410453,1.44567,0.0537064,5,0.249612,0.132861,0.446784,0.0683065,10,0.264284,0.15732,0.677663,0.129217
8665,7,0.213386,0.0896266,0.332061,0.106513,9,0.386469,0.410452,1.44571,0.0535289,5,0.249542,0.13282,0.446706,0.0682635,10,0.264287,0.157303,0.677477,0.129162
8666,7,0.213322,0.0895646,0.33191,0.106662,8,0.42824,0.417028,1.44575,0.124595,5,0.249471,0.132778,0.446628,0.0682217,11,0.27047,0.150034,0.677291,0.129108
8667,6,0.223902,0.0924814,0.331759,0.106812,9,0.386703,0.41045,1.4458,0.0531739,5,0.249401,0.132735,0.446549,0.0681802,9,0.287008,0.160596,0.677105,0.129005
8668,7,0.221526,0.0876472,0.331608,0.106961,9,0.38682,0.410448,1.44584,0.0529963,5,0.24933,0.132693,0.446471,0.0681398,9,0.287048,0.160568,0.676919,0.128831
8669,7,0.221517,0.0875754,0.331458,0.107111,9,0.386938,0.410447,1.44588,0.0528187,5,0.24926,0.132651,0.446392,0.0681004,10,0.273652,0.157546,0.676733,0.128657
8670,7,0.227702,0.0818313,0.331308,0.107261,9,0.387055,0.410446,1.44592,0.0526409,5,0.249189,0.132608,0.446313,0.0680614,10,0.273672,0.157536,0.676547,0.128483
8671,9,0.247917,0.081531,0.331158,0.107412,9,0.387172,0.410444,1.44596,0.0524632,5,0.249119,0.132565,0.446234,0.0680232,10,0.273692,0.157526,0.676361,0.12831
8672,7,0.282178,0.0561266,0.331008,0.168359,9,0.387289,0.410443,1.44601,0.0522854,5,0.249049,0.132522,0.446155,0.0679854,10,0.273713,0.157516,0.676175,0.128136
8673,7,0.282187,0.0561662,0.330859,0.168163,8,0.429319,0.416785,1.44605,0.125587,5,0.248979,0.132479,0.446076,0.067948,11,0.270588,0.149974,0.675989,0.127964
8674,7,0.282195,0.0562064,0.330709,0.167968,9,0.387524,0.410439,1.44609,0.0519301,5,0.248908,0.132435,0.445997,0.0679118,12,0.260713,0.147282,0.675803,0.127791
8675,7,0.282205,0.0562471,0.330559,0.167772,9,0.387642,0.410437,1.44613,0.0517523,5,0.248839,0.132391,0.445917,0.0678764,10,0.264314,0.157139,0.675618,0.127618
8676,7,0.282214,0.0562883,0.33041,0.167576,8,0.429783,0.416679,1.44617,0.126019,5,0.248769,0.132347,0.445838,0.0678423,11,0.270639,0.149951,0.675432,0.127446
8677,7,0.282223,0.05633,0.330262,0.16738,8,0.429938,0.416643,1.44621,0.126164,5,0.248699,0.132303,0.445758,0.0678088,10,0.281431,0.153148,0.675247,0.127274
8678,7,0.282232,0.0563723,0.330114,0.167185,9,0.387995,0.410432,1.44625,0.0512197,5,0.248629,0.132259,0.445679,0.0677759,11,0.269632,0.15072,0.675062,0.127101
8679,7,0.282241,0.0564151,0.329965,0.166989,9,0.388113,0.41043,1.44629,0.0510421,5,0.24856,0.132214,0.4456,0.0677439,10,0.265573,0.15683,0.674876,0.126929
8680,7,0.28225,0.0564584,0.329817,0.166793,9,0.388232,0.410428,1.44633,0.0508645,5,0.248491,0.132169,0.44552,0.0677125,12,0.260727,0.147307,0.674691,0.126757
8681,7,0.282259,0.0565021,0.329669,0.166597,8,0.430558,0.4165,1.44637,0.126748,5,0.248421,0.132124,0.44544,0.0676819,11,0.269694,0.150695,0.674506,0.126586
8682,7,0.282268,0.0565464,0.329521,0.166401,9,0.388468,0.410424,1.44641,0.0505091,5,0.248352,0.132078,0.44536,0.0676522,10,0.273921,0.157425,0.674321,0.126415
8683,7,0.282278,0.0565913,0.329373,0.166205,8,0.430868,0.416428,1.44645,0.127042,5,0.248284,0.132032,0.445279,0.0676234,11,0.270761,0.1499,0.674136,0.126244
8684,7,0.282287,0.0566367,0.329226,0.166009,9,0.388705,0.41042,1.44649,0.0501536,5,0.248215,0.131986,0.445198,0.0675955,10,0.273963,0.157408,0.673951,0.126074
8685,7,0.282296,0.0566826,0.329079,0.165813,8,0.431179,0.416356,1.44653,0.127337,5,0.248146,0.131939,0.445116,0.0675687,10,0.273985,0.157399,0.673767,0.125903
8686,7,0.282306,0.0567291,0.328933,0.165616,8,0.431334,0.416319,1.44657,0.127484,5,0.248077,0.131893,0.445035,0.0675423,9,0.287791,0.160076,0.673582,0.125733
8687,7,0.282315,0.0567761,0.328787,0.16542,8,0.43149,0.416282,1.44661,0.127632,5,0.248008,0.131845,0.444952,0.0675166,9,0.287833,0.160049,0.673398,0.125563
8688,7,0.282324,0.0568236,0.328641,0.165223,8,0.431645,0.416245,1.44665,0.12778,5,0.247939,0.131798,0.44487,0.0674918,9,0.287875,0.160023,0.673213,0.125393
8689,7,0.282334,0.0568716,0.328496,0.165027,8,0.4318,0.416208,1.44669,0.127929,5,0.24787,0.131751,0.444788,0.0674677,10,0.274071,0.157368,0.673029,0.125224
8690,7,0.282343,0.0569202,0.328351,0.16483,8,0.431956,0.416171,1.44672,0.128077,5,0.247802,0.131703,0.444706,0.067444,9,0.28796,0.159971,0.672845,0.125054
8691,7,0.282353,0.0569692,0.328207,0.164634,8,0.432111,0.416134,1.44676,0.128225,5,0.247733,0.131655,0.444623,0.0674215,9,0.288002,0.159945,0.672661,0.124885
8692,7,0.282362,0.0570188,0.328131,0.164437,8,0.432266,0.416096,1.4468,0.128374,5,0.247664,0.131607,0.444539,0.0673994,10,0.274136,0.157346,0.672478,0.124716
8693,7,0.282372,0.0570689,0.328325,0.16424,8,0.432422,0.416059,1.44683,0.128524,5,0.247595,0.131559,0.444455,0.0673782,9,0.288087,0.159894,0.672295,0.124547
8694,7,0.282382,0.0571195,0.328519,0.164043,8,0.432577,0.416021,1.44687,0.128674,5,0.247527,0.13151,0.444371,0.0673577,9,0.28813,0.159869,0.672112,0.124378
8695,7,0.282391,0.0571705,0.328714,0.163846,8,0.432732,0.415983,1.4469,0.128824,5,0.247458,0.131461,0.444287,0.0673379,10,0.274201,0.157327,0.671929,0.124209
8696,7,0.282401,0.057222,0.328908,0.16365,8,0.432888,0.415945,1.44694,0.128974,5,0.247389,0.131412,0.444202,0.0673187,10,0.274223,0.157321,0.671747,0.124041
8697,7,0.282411,0.0572741,0.329102,0.163453,8,0.433043,0.415907,1.44697,0.129125,5,0.24732,0.131363,0.444118,0.0673008,10,0.274245,0.157315,0.671564,0.123873
8698,7,0.282421,0.0573266,0.329297,0.163256,8,0.433199,0.415868,1.44701,0.129276,5,0.247251,0.131313,0.444033,0.067284,9,0.288301,0.159769,0.671382,0.123705
8699,7,0.282431,0.0573798,0.329491,0.163059,8,0.433354,0.41583,1.44704,0.129427,5,0.247183,0.131263,0.443949,0.0672679,9,0.288344,0.159744,0.6712,0.123537
8700,7,0.282441,0.0574335,0.329685,0.162862,8,0.43351,0.415791,1.44707,0.129578,5,0.247114,0.131213,0.443864,0.0672526,10,0.274312,0.157298,0.671018,0.12337
8701,7,0.282451,0.0574876,0.329879,0.162664,8,0.433665,0.415753,1.44711,0.12973,5,0.247046,0.131162,0.443779,0.0672385,10,0.274334,0.157292,0.670836,0.123202
8702,7,0.282461,0.0575424,0.330073,0.162467,8,0.433821,0.415714,1.44714,0.129882,5,0.246977,0.131112,0.443693,0.067225,9,0.288474,0.159672,0.670655,0.123035
8703,7,0.282471,0.0575976,0.330267,0.16227,8,0.433976,0.415675,1.44717,0.130034,5,0.246909,0.131061,0.443608,0.0672126,10,0.274379,0.157282,0.670474,0.122869
8704,7,0.282482,0.0576533,0.330461,0.162072,8,0.434132,0.415636,1.44721,0.130186,5,0.246841,0.131009,0.443522,0.0672011,9,0.288561,0.159624,0.670293,0.122702
8705,7,0.282492,0.0577096,0.330655,0.161875,8,0.434288,0.415598,1.44724,0.130339,5,0.246773,0.130957,0.443436,0.0671904,10,0.274424,0.157273,0.670112,0.122535
8706,7,0.282502,0.0577662,0.330849,0.161678,8,0.434443,0.415559,1.44727,0.130492,5,0.246705,0.130905,0.443349,0.0671809,10,0.274447,0.157269,0.669931,0.122369
8707,7,0.282513,0.0578234,0.331043,0.16148,8,0.434599,0.415519,1.4473,0.130645,5,0.246637,0.130853,0.443262,0.0671718,8,0.277895,0.166103,0.669751,0.122203
8708,7,0.282523,0.057881,0.331237,0.161283,8,0.434755,0.41548,1.44734,0.130798,5,0.246569,0.130801,0.443175,0.0671634,8,0.277927,0.166071,0.66957,0.122037
8709,7,0.282534,0.0579391,0.33143,0.161085,8,0.434911,0.415441,1.44737,0.130952,5,0.246501,0.130748,0.443089,0.0671563,8,0.27796,0.166039,0.66939,0.121872
8710,7,0.282545,0.0579977,0.331624,0.160888,8,0.435067,0.415402,1.4474,0.131105,5,0.246434,0.130695,0.443002,0.0671503,9,0.263323,0.161919,0.66921,0.121707
8711,7,0.282555,0.0580567,0.331818,0.16069,8,0.435223,0.415363,1.44743,0.131259,5,0.246367,0.130641,0.442915,0.0671455,8,0.278025,0.165975,0.66903,0.121542
8712,7,0.282566,0.0581162,0.332011,0.160492,8,0.435379,0.415323,1.44746,0.131413,5,0.246299,0.130587,0.442827,0.0671417,8,0.278058,0.165944,0.66885,0.121378
8713,7,0.282577,0.0581762,0.332205,0.160295,8,0.435535,0.415283,1.44749,0.131567,5,0.246232,0.130533,0.442739,0.0671384,11,0.250368,0.149792,0.668671,0.121214
8714,7,0.282588,0.0582367,0.332398,0.160097,8,0.435691,0.415244,1.44753,0.131721,5,0.246165,0.130479,0.442651,0.0671355,11,0.25036,0.149793,0.668491,0.121049
8715,7,0.282598,0.0582976,0.332592,0.159899,9,0.392382,0.410309,1.44756,0.0446586,5,0.246098,0.130424,0.442563,0.067134,9,0.263377,0.161856,0.668312,0.120886
8716,7,0.282609,0.058359,0.332785,0.159701,8,0.436004,0.415164,1.44759,0.13203,5,0.246031,0.130369,0.442475,0.067133,9,0.263388,0.161844,0.668132,0.120722
8717,7,0.28262,0.0584209,0.332979,0.159503,8,0.43616,0.415124,1.44762,0.132185,5,0.245964,0.130314,0.442386,0.0671331,9,0.263399,0.161832,0.667953,0.120559
8718,7,0.282631,0.0584833,0.333172,0.159305,8,0.436316,0.415085,1.44765,0.13234,5,0.245898,0.130259,0.442297,0.0671344,8,0.278258,0.165756,0.667774,0.120397
8719,7,0.282642,0.0585461,0.333366,0.159107,8,0.436472,0.415045,1.44768,0.132496,5,0.245831,0.130203,0.442208,0.067137,9,0.263422,0.161809,0.667595,0.120234
8720,7,0.282654,0.0586095,0.333559,0.158909,8,0.436629,0.415004,1.44771,0.132651,5,0.245765,0.130146,0.442119,0.0671405,8,0.278326,0.165694,0.667417,0.120071
8721,7,0.282665,0.0586732,0.333753,0.158711,8,0.436785,0.414964,1.44774,0.132807,5,0.245699,0.13009,0.442029,0.0671448,9,0.263445,0.161786,0.667238,0.119909
8722,7,0.282676,0.0587373,0.333946,0.158513,8,0.436942,0.414924,1.44777,0.132963,5,0.245632,0.130033,0.44194,0.06715,9,0.263457,0.161775,0.66706,0.119747
8723,7,0.282687,0.0588019,0.334139,0.158315,8,0.437098,0.414884,1.4478,0.13312,5,0.245566,0.129976,0.44185,0.0671561,8,0.278428,0.165604,0.666882,0.119585
8724,7,0.282698,0.058867,0.334332,0.158116,8,0.437255,0.414843,1.44783,0.133277,5,0.2455,0.129918,0.441759,0.0671633,8,0.278463,0.165573,0.666703,0.119424
8725,7,0.28271,0.0589324,0.334525,0.157918,8,0.437411,0.414803,1.44786,0.133435,5,0.245435,0.12986,0.441669,0.0671716,9,0.263493,0.161743,0.666525,0.119262
8726,7,0.282721,0.0589983,0.334718,0.15772,8,0.437568,0.414762,1.44789,0.133593,5,0.245369,0.129802,0.441579,0.0671803,8,0.278532,0.165514,0.666347,0.119101
8727,7,0.282732,0.0590647,0.334911,0.157522,8,0.437725,0.414722,1.44792,0.133752,5,0.245303,0.129744,0.441488,0.0671897,8,0.278566,0.165484,0.66617,0.11894
8728,7,0.282744,0.0591315,0.335103,0.157324,8,0.437881,0.414681,1.44795,0.133911,5,0.245238,0.129685,0.441397,0.0672,9,0.263529,0.161712,0.665992,0.118779
8729,7,0.282755,0.0591987,0.335296,0.157125,8,0.438038,0.41464,1.44798,0.134069,5,0.245172,0.129626,0.441307,0.0672113,9,0.263541,0.161702,0.665814,0.118618
8730,7,0.282766,0.0592663,0.335488,0.156927,8,0.438195,0.4146,1.44801,0.134228,5,0.245107,0.129568,0.441216,0.0672231,9,0.263554,0.161693,0.665637,0.118458
8731,7,0.282778,0.0593343,0.33568,0.156729,8,0.438351,0.414558,1.44803,0.134387,5,0.245041,0.129508,0.441124,0.0672362,8,0.278706,0.165367,0.665459,0.118298
8732,7,0.282789,0.0594027,0.335873,0.15653,8,0.438508,0.414517,1.44806,0.134547,5,0.244976,0.129449,0.441033,0.0672502,8,0.278741,0.165339,0.665282,0.118138
8733,7,0.2828,0.0594714,0.336065,0.156332,8,0.438665,0.414476,1.44809,0.134706,5,0.24491,0.129389,0.440941,0.0672652,9,0.263592,0.161665,0.665105,0.117978
8734,7,0.282811,0.0595406,0.336257,0.156133,8,0.438822,0.414434,1.44811,0.134866,5,0.244845,0.129329,0.44085,0.0672809,9,0.263605,0.161656,0.664928,0.117819
8735,7,0.282823,0.0596102,0.336449,0.155935,8,0.438978,0.414393,1.44814,0.135026,5,0.24478,0.129269,0.440758,0.0672975,8,0.278847,0.165253,0.664751,0.117659
8736,7,0.282834,0.0596802,0.336641,0.155736,8,0.439135,0.414351,1.44817,0.135186,5,0.244715,0.129208,0.440666,0.0673146,8,0.278883,0.165225,0.664575,0.117501
8737,7,0.282846,0.0597507,0.336833,0.155538,8,0.439292,0.414309,1.44819,0.135347,5,0.244651,0.129147,0.440574,0.0673327,10,0.275193,0.157202,0.664398,0.117342
8738,7,0.282857,0.0598215,0.337025,0.155339,8,0.439449,0.414268,1.44822,0.135508,5,0.244586,0.129086,0.440481,0.0673518,8,0.278954,0.165169,0.664222,0.117184
8739,7,0.282869,0.0598927,0.337216,0.15514,8,0.439606,0.414226,1.44825,0.13567,5,0.244522,0.129025,0.440389,0.0673715,9,0.26367,0.161614,0.664046,0.117026
8740,7,0.28288,0.0599645,0.337408,0.154942,8,0.439763,0.414184,1.44828,0.135832,5,0.244457,0.128963,0.440297,0.067392,9,0.263683,0.161606,0.66387,0.116869
8741,7,0.282892,0.0600366,0.337599,0.154743,9,0.48244,0.408559,1.4483,0.135994,5,0.244393,0.128901,0.440204,0.0674135,9,0.263697,0.161598,0.663694,0.116713
8742,7,0.282903,0.0601091,0.337791,0.154544,8,0.461615,0.428689,1.44833,0.136156,5,0.244329,0.128839,0.440111,0.0674361,8,0.28102,0.163336,0.663518,0.116557
8743,7,0.282915,0.060182,0.337982,0.154345,8,0.461727,0.428611,1.44836,0.136319,5,0.244266,0.128777,0.440018,0.0674599,9,0.263724,0.161583,0.663343,0.1164
8744,7,0.282927,0.0602553,0.338173,0.154147,8,0.461838,0.428533,1.44838,0.136481,5,0.244202,0.128714,0.439926,0.0674844,9,0.263737,0.161575,0.663167,0.116244
8745,7,0.282938,0.060329,0.338364,0.153948,8,0.46195,0.428456,1.44841,0.136644,5,0.244138,0.128651,0.439833,0.0675101,8,0.281084,0.163289,0.662992,0.116089
8746,7,0.28295,0.0604031,0.338556,0.153749,8,0.462061,0.428378,1.44843,0.136808,5,0.244075,0.128588,0.43974,0.067537,8,0.281106,0.163274,0.662817,0.115933
8747,7,0.282962,0.0604775,0.338747,0.15355,8,0.462173,0.4283,1.44846,0.136971,5,0.244012,0.128524,0.439647,0.0675652,9,0.263779,0.161554,0.662642,0.115778
8748,7,0.282974,0.0605524,0.338938,0.153351,8,0.462285,0.428222,1.44848,0.137135,5,0.243949,0.12846,0.439554,0.0675943,8,0.260371,0.171039,0.662467,0.115623
8749,7,0.282985,0.0606277,0.339129,0.153152,8,0.462396,0.428144,1.44851,0.1373,5,0.243886,0.128396,0.439462,0.0676242,8,0.260382,0.171032,0.662292,0.115468
8750,7,0.282997,0.0607034,0.33932,0.152953,8,0.462508,0.428066,1.44853,0.137464,5,0.243823,0.128332,0.439369,0.0676553,8,0.260394,0.171025,0.662117,0.115314
8751,7,0.283009,0.0607795,0.339511,0.152754,8,0.462619,0.427988,1.44855,0.137629,5,0.24376,0.128268,0.439276,0.0676869,8,0.260406,0.171018,0.661943,0.115161
8752,7,0.283021,0.0608559,0.339702,0.152554,8,0.462731,0.427909,1.44858,0.137794,5,0.243697,0.128203,0.439182,0.0677191,8,0.260418,0.171011,0.661769,0.115007
8753,10,0.307422,0.0693544,0.433472,0.152355,8,0.462843,0.42783,1.4486,0.137959,5,0.243634,0.128138,0.439088,0.0677521,8,0.26043,0.171004,0.661595,0.114855
8754,7,0.283044,0.0610098,0.340083,0.152156,8,0.462954,0.427751,1.44862,0.138125,5,0.243571,0.128073,0.438994,0.067786,8,0.260442,0.170998,0.66142,0.114702
8755,9,0.270706,0.0770961,0.340274,0.121253,8,0.463066,0.427672,1.44864,0.13829,5,0.243508,0.128007,0.438899,0.0678207,8,0.260455,0.170991,0.661247,0.114551
8756,9,0.270737,0.0771099,0.340464,0.121429,8,0.463178,0.427593,1.44866,0.138456,5,0.243445,0.127941,0.438804,0.0678558,8,0.260467,0.170985,0.661073,0.114399
8757,9,0.270769,0.077124,0.340655,0.121605,8,0.46329,0.427514,1.44868,0.138622,5,0.243382,0.127875,0.438709,0.0678917,8,0.26048,0.170978,0.660899,0.114248
8758,9,0.2708,0.0771385,0.340845,0.121781,8,0.463401,0.427435,1.4487,0.138789,5,0.243319,0.127809,0.438614,0.0679284,8,0.260492,0.170972,0.660726,0.114098
8759,9,0.270832,0.0771532,0.341036,0.121958,8,0.463513,0.427355,1.44872,0.138956,5,0.243256,0.127743,0.438518,0.0679656,8,0.260504,0.170967,0.660552,0.113948
8760,9,0.270864,0.0771682,0.341226,0.122134,8,0.463625,0.427276,1.44874,0.139122,5,0.243193,0.127676,0.438423,0.0680036,8,0.260517,0.170961,0.660379,0.113798
8761,9,0.270895,0.0771834,0.341416,0.122311,8,0.463737,0.427196,1.44876,0.13929,5,0.24313,0.127609,0.438326,0.0680423,8,0.260529,0.170956,0.660206,0.113648
8762,9,0.270927,0.077199,0.341606,0.122488,8,0.463849,0.427117,1.44878,0.139457,5,0.243067,0.127542,0.43823,0.0680822,8,0.260542,0.170951,0.660034,0.113498
8763,9,0.270959,0.0772148,0.341797,0.122666,8,0.46396,0.427037,1.4488,0.139625,5,0.243005,0.127475,0.438133,0.0681233,8,0.260554,0.170946,0.659861,0.113349
8764,9,0.270991,0.0772309,0.341987,0.122844,8,0.464072,0.426957,1.44882,0.139792,5,0.242942,0.127407,0.438036,0.068165,8,0.260567,0.170941,0.659689,0.1132
8765,9,0.271023,0.0772473,0.342176,0.123021,8,0.464184,0.426877,1.44884,0.13996,5,0.242879,0.127338,0.437938,0.0682077,8,0.260579,0.170936,0.659517,0.113051
8766,9,0.271055,0.077264,0.342366,0.1232,8,0.464296,0.426797,1.44885,0.140128,5,0.242817,0.12727,0.43784,0.0682516,8,0.260592,0.170932,0.659345,0.112903
8767,9,0.271087,0.077281,0.342555,0.123378,8,0.464407,0.426717,1.44887,0.140296,5,0.242754,0.127201,0.437741,0.0682959,8,0.260605,0.170928,0.659174,0.112756
8768,9,0.271119,0.0772983,0.342745,0.123557,8,0.464519,0.426637,1.44889,0.140465,5,0.242691,0.127132,0.437642,0.0683408,8,0.260618,0.170924,0.659002,0.112609
8769,12,0.294561,0.0827623,0.436029,0.123735,8,0.464631,0.426556,1.4489,0.140633,5,0.242629,0.127062,0.437543,0.0683865,8,0.26063,0.17092,0.658831,0.112462
8770,9,0.271184,0.0773339,0.343123,0.123914,8,0.464743,0.426476,1.44892,0.140802,5,0.242566,0.126993,0.437444,0.0684326,8,0.260643,0.170916,0.65866,0.112315
8771,9,0.271216,0.0773521,0.343312,0.124094,8,0.464855,0.426395,1.44894,0.140971,5,0.242503,0.126923,0.437345,0.06848,8,0.260656,0.170913,0.658489,0.112169
8772,9,0.271249,0.0773707,0.343501,0.124273,8,0.464967,0.426315,1.44895,0.141141,5,0.242441,0.126854,0.437246,0.0685279,8,0.260669,0.170909,0.658318,0.112023
8773,9,0.271282,0.0773895,0.34369,0.124453,8,0.465079,0.426235,1.44897,0.14131,5,0.242379,0.126783,0.437147,0.0685766,8,0.260682,0.170906,0.658148,0.111878
8774,9,0.271315,0.0774086,0.343879,0.124633,8,0.465192,0.426154,1.44898,0.14148,5,0.242317,0.126713,0.437047,0.0686258,8,0.260695,0.170903,0.657977,0.111733
8775,9,0.271348,0.0774281,0.344068,0.124814,9,0.460268,0.401959,1.449,0.14165,5,0.242255,0.126643,0.436948,0.0686757,8,0.260708,0.1709,0.657807,0.111588
8776,9,0.271381,0.0774478,0.344257,0.124995,8,0.465416,0.425993,1.44902,0.14182,5,0.242193,0.126572,0.436848,0.0687263,8,0.260721,0.170897,0.657636,0.111443
8777,11,0.261593,0.0822861,0.344446,0.125176,8,0.465528,0.425913,1.44903,0.141991,5,0.242131,0.126501,0.436748,0.0687774,9,0.257166,0.161437,0.657466,0.111299
8778,10,0.257165,0.0850878,0.344635,0.125357,8,0.465641,0.425832,1.44905,0.142161,5,0.242069,0.12643,0.436648,0.0688294,9,0.257178,0.161435,0.657296,0.111155
8779,10,0.257176,0.0851387,0.344823,0.125538,8,0.465753,0.425751,1.44906,0.142332,5,0.242007,0.126359,0.436548,0.0688818,10,0.256644,0.153158,0.657126,0.111012
8780,12,0.251463,0.0858004,0.345011,0.125719,8,0.465865,0.42567,1.44907,0.142503,5,0.241945,0.126287,0.436448,0.0689347,8,0.260774,0.170889,0.656957,0.110869
